date,bases,open_access_bases,bytes,open_access_bytes
"04/18/2012",393959777543597,231307803370070,326943963706122,238860469731748
"04/19/2012",396473508203167,231421125132920,328170060318963,238943684836605
"04/20/2012",397222444620260,231948833900213,328620911930951,239324278041355
"04/21/2012",397779006420511,232505395700464,328983070299572,239686436409976
"04/22/2012",398724238259611,233450627539564,329584266639192,240287632749596
"04/23/2012",400092767068204,234552068501457,330422397668557,241011317696941
"04/24/2012",401308667620676,234761927049246,330975031439507,241156443359157
"04/25/2012",402598425210196,235129556460718,331710132578794,241365485084268
"04/26/2012",403045875686541,235577006937063,331997959305816,241653311811290
"04/27/2012",408888257911695,241419389162217,335789791162590,245445143668064
"04/28/2012",408949056283036,241480187533558,335830022953676,245485375459150
"04/29/2012",408951970976306,241483102226828,335835837811193,245491190316667
"04/30/2012",409359306004019,241890437254541,336094743163370,245750095668844
"05/01/2012",409867767524594,242398898775116,336414148497881,246069501003355
"05/02/2012",410119919721507,242554901913741,336570784204690,246172725250943
"05/03/2012",410728858280974,242999541792893,336960164747921,246483696190740
"05/04/2012",411116637696054,243387321207973,337248482533518,246772013976337
"05/05/2012",411126885102038,243397568613957,337256563110866,246780094553685
"05/06/2012",411275288900436,243545972412355,337359949530697,246883480973516
"05/07/2012",411804391914455,244075075426374,337707883828010,247231415270829
"05/08/2012",412103315026807,244373998538726,337918233412040,247441764854859
"05/09/2012",412897639809470,244600698357785,338373200685786,247583109129024
"05/10/2012",414056597559427,244915275013785,338939372109292,247789512213560
"05/11/2012",414951056431715,245571497516073,339528279899437,248275221627335
"05/12/2012",415098471362917,245592327206775,339612251554122,248289666129919
"05/13/2012",415104575302484,245598431146342,339617973249590,248295387825387
"05/14/2012",415568969251503,246062825095361,339900116023240,248577530599037
"05/15/2012",416768605470576,247216321017970,340762395693713,249417605584164
"05/16/2012",416954433229407,247264465288131,340903825481772,249451638747623
"05/17/2012",419236102272441,249473172672885,342283808435581,250774677950964
"05/18/2012",424466567089293,254500242525070,345502262549437,253898789318098
"05/19/2012",424476107126751,254509782562528,345508820772023,253905347540684
"05/20/2012",424658810294693,254517713515310,345601181619787,253910743712661
"05/21/2012",425031145003550,254846315858129,345821027320913,254110050803655
"05/22/2012",426867574178388,256283411535510,346878525967423,254979086656462
"05/23/2012",427187753432343,256374333786315,347047573175377,255039495382104
"05/24/2012",427261642979372,256448223333344,347102510073169,255094432279896
"05/25/2012",430077741328456,256886365234058,348774135575287,255408317231345
"05/26/2012",436162801672700,256966460711337,352296926679032,255466119566494
"05/27/2012",436228849801613,257032508840250,352330825121358,255500018008820
"05/28/2012",436449671029919,257071764755606,352441801328640,255524349636023
"05/29/2012",441876393595968,257163331559890,356119136750144,255610094298940
"05/30/2012",446913745985072,260515970564280,359595102758727,257883566566483
"05/31/2012",449183912823654,262603329534742,361120235233366,259292986223765
"06/01/2012",449908006595763,263057120805649,361541291748776,259589878556788
"06/02/2012",472055143521231,263059995098680,371295400408495,259593028479894
"06/03/2012",472707381816162,263208419110961,371770142990408,259690179599452
"06/04/2012",474268487305348,263711541784075,372809619947938,260027969223304
"06/05/2012",474972393787904,263913968806331,373330344770307,260176328249014
"06/06/2012",476406560362591,264321733631428,374358293928127,260459487859757
"06/07/2012",477087320466232,264483861877059,374837376017920,260554738859105
"06/08/2012",478679611684342,264802541364317,375973989284086,260755133859248
"06/09/2012",478991347529144,264864361272429,376205590213885,260796737597159
"06/10/2012",479018513042589,264891526785874,376222185142462,260813332525736
"06/11/2012",480970372731793,265246285334410,377137840323887,261032086169783
"06/12/2012",484128375097722,266524778989355,379150022655629,262040958852113
"06/13/2012",484847041622690,266599600674123,379629520199441,262089426238373
"06/14/2012",485125544749846,266697760403346,379805659998606,262146230935555
"06/15/2012",486748011520081,267018335157051,380954624353520,262360165268300
"06/16/2012",487014255561037,267020467771967,381148198219235,262362530024638
"06/17/2012",489971528682736,267233220433166,383329028977513,262521235851928
"06/18/2012",490626082104130,267637939046540,383786843494190,262782194101588
"06/19/2012",495869546082866,267807344143566,387434493934006,262894260675226
"06/20/2012",498641792800302,267922893286052,389550442628898,263058108406808
"06/21/2012",501255619715139,268277408693639,391517804421052,263322529827391
"06/22/2012",503909879869723,268305205177973,393517670442721,263344817536620
"06/23/2012",507928981954902,268531150366672,396532630580621,263489050053703
"06/24/2012",511371354678562,268590900159092,399106109304904,263527682213590
"06/25/2012",516070091781012,269007847944352,402670930630411,263877274505983
"06/26/2012",518856814135235,269210016803905,404722003638636,264018871281045
"06/27/2012",527866425447730,269416328141000,411614128905143,264221804176350
"06/28/2012",530582091771583,269513932655183,413500998044755,264279172675698
"06/29/2012",537678605585091,269577550713701,418937800362321,264340734712958
"06/30/2012",542878024779336,269845653822306,422909881771359,264568824184266
"07/01/2012",545330717325120,270210562001310,424699185282313,264776817051262
"07/02/2012",546435056363396,270459405317946,425569158120081,264991709026563
"07/03/2012",547639719963091,270992571109409,426449636952148,265396669700036
"07/04/2012",553442065766878,271250113335176,430905012934847,265559859567921
"07/05/2012",557167237055469,271314645753697,433815582494893,265633479015107
"07/06/2012",562362475747439,271719753253687,437903227658928,266022250776253
"07/07/2012",566521089720989,271776011349407,441108757601090,266067352829295
"07/08/2012",570644539057897,271811066732125,444270496487321,266099569837737
"07/09/2012",575251895958394,272538929635362,447694201061387,266560989265821
"07/10/2012",576427297185372,272560625252990,448582156480538,266579951254250
"07/11/2012",578117778220912,274171195459330,449653563546571,267605291681805
"07/12/2012",578402026643032,274455443881450,449833685721123,267785413856357
"07/13/2012",578790203749933,274843620988351,450081591350908,268033319486142
"07/14/2012",586600921543663,274897418998951,456068166880992,268073035364936
"07/15/2012",588022325272673,274907673191521,457158947328256,268080923515851
"07/16/2012",589394860859313,275192589990171,458172320590956,268262629569204
"07/17/2012",590549854343347,275808889792875,458972023384101,268652833986618
"07/18/2012",592328783156139,275871825585737,460327472998008,268695911555293
"07/19/2012",593687593361626,275930658032004,461374864367255,268745651642116
"07/20/2012",600313231750191,276366439041199,466400880434330,269027013346252
"07/21/2012",605481470385191,276366439041199,470353738290559,269027013346252
"07/22/2012",610522955896930,277618455913233,474082085297709,269858106691165
"07/23/2012",611387505542037,277996516660988,474577859770202,270089618822990
"07/24/2012",613133552319994,278074153031925,475972710924591,270138750147800
"07/25/2012",621326433670079,278095742654670,482406175298902,270154474741146
"07/26/2012",626048283220190,279301980544817,485909947400149,270968254057683
"07/27/2012",630310216779472,279416007438045,489147633403118,271050512398531
"07/28/2012",637412100682066,279430532124219,494570265601673,271060726037947
"07/29/2012",639118749129926,279437003560539,495927906007926,271064895000852
"07/30/2012",640708434158937,279490111178790,497184242824779,271102611438426
"07/31/2012",642185828456791,279964792642440,498190107773552,271409312513551
"08/01/2012",646619834107739,280296833370098,501724456637173,271747977697691
"08/02/2012",649692426373077,280343823208083,504171209804391,271826130875716
"08/03/2012",658700760591320,283909378780577,510308463731366,274079905089033
"08/04/2012",666802658312460,289976055059652,515647444500530,277842957991383
"08/05/2012",670054817592768,289976089845810,518143897404921,277843041337993
"08/06/2012",674075887307134,290544019653486,520794721736158,278196585577628
"08/07/2012",679650784294907,292778446346330,524883545881014,279618559325224
"08/08/2012",681037843642447,292874286991137,525962671638196,279681243545878
"08/09/2012",682974634642681,293578550489396,527349822973813,280100120747827
"08/10/2012",683918929358392,294071020825912,527991895669028,280384166195849
"08/11/2012",684319260628454,294076897598334,528301690250655,280391131360704
"08/12/2012",685419319885918,294076973545008,529170682358402,280391294473992
"08/13/2012",691477082816806,296503919255538,533091714499739,282386643154280
"08/14/2012",692775492661354,297406446803305,533796781089852,282836323278229
"08/15/2012",701356941847816,297722486239075,540167434134777,283029640058762
"08/16/2012",704552978205233,297731362016514,542511873476727,283039137976106
"08/17/2012",710838554213657,299585449094763,547030160525588,284178563588284
"08/18/2012",716272118735654,299704072856995,551112476308902,284254338575686
"08/19/2012",719421960524990,299704074937511,553502509649793,284254340033383
"08/20/2012",725746051283804,301119976197803,558131622510255,285225077748537
"08/21/2012",726466516263568,301578530953257,558677215881053,285580864829152
"08/22/2012",728608011346031,302066109385982,560232301067442,285886541603961
"08/23/2012",730537970283911,302417593033302,561673960518205,286117056631446
"08/24/2012",730898387321163,302518299343404,561933190317924,286183513210000
"08/25/2012",730898598304312,302518510326553,561933655696209,286183978588285
"08/26/2012",730902315706070,302522227728311,561936021475028,286186344367104
"08/27/2012",731176713839789,302705302683090,562130294766752,286310491121457
"08/28/2012",737479355884933,309007944728234,565894429545388,290074625900093
"08/29/2012",737585787388353,309021289840039,565981728889134,290086763108270
"08/30/2012",738872572836218,309417121611452,566893494125600,290355845301971
"08/31/2012",740190573837838,310047152199276,567646076947138,290733937056828
"09/01/2012",741965212817334,311812939754868,568829789211708,291913106301752
"09/02/2012",742826254612263,312002040501165,569242671844762,292039183337464
"09/03/2012",745243540957779,312591165419771,571009037433153,292407927137654
"09/04/2012",751568836376865,314215640411074,574597480748697,293541401085322
"09/05/2012",756387176526334,316325039294638,577374694655303,294907854258673
"09/06/2012",760799194067913,317278395881832,579730245174466,295563894798793
"09/07/2012",771231104690743,317607665802347,584817472463225,295761187816572
"09/08/2012",775521460366303,317633790369846,586983107698199,295778858793003
"09/09/2012",780711157102090,317634052403766,590088388852968,295778993852601
"09/10/2012",783555860120917,319321337405881,592143425902862,296956116573469
"09/11/2012",784822662262262,320021090722576,593029655262138,297400643426471
"09/12/2012",786111536385919,320362936979079,593929702323905,297621567609410
"09/13/2012",787073173723453,320927385044413,594577352032496,298110093693943
"09/14/2012",787824584707904,321318847702898,595044036467134,298335150164228
"09/15/2012",788170768557539,321336849002225,595296668427905,298346195229940
